,id,group.id,treatment,trial,conf.HA,conf.SA,sel.adv,sel.adv.gr,conf.sel.adv,conf.unsel.adv,confirm.oppose,won,HA.correct,SA.correct,changed,dominant.balls,total.players,majmin
2599,201,201,Individuals,10,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2600,201,201,Individuals,11,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2601,201,201,Individuals,12,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2602,201,201,Individuals,13,2,1,1,NA,1,2,0,1,0,0,0,50,NA,NA
2603,201,201,Individuals,14,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2604,201,201,Individuals,15,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2605,201,201,Individuals,16,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2606,201,201,Individuals,17,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2607,201,201,Individuals,18,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2608,201,201,Individuals,19,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2609,201,201,Individuals,20,1,1,1,NA,1,1,0,0,0,0,NA,50,NA,NA
2610,202,202,Individuals,1,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2611,202,202,Individuals,2,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2612,202,202,Individuals,3,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2613,202,202,Individuals,4,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2614,202,202,Individuals,5,4,4,0,NA,4,4,0,0,0,0,0,90,NA,NA
2615,202,202,Individuals,6,2,-4,0,NA,2,-4,1,0,0,0,0,50,NA,NA
2616,202,202,Individuals,7,1,-4,0,NA,1,-4,1,0,0,0,0,50,NA,NA
2617,202,202,Individuals,8,1,-4,0,NA,1,-4,1,0,0,0,1,50,NA,NA
2618,202,202,Individuals,9,1,2,1,NA,2,1,0,0,0,0,0,50,NA,NA
2619,202,202,Individuals,10,1,1,1,NA,1,1,0,0,0,0,1,50,NA,NA
2620,202,202,Individuals,11,1,-2,0,NA,1,-2,1,0,0,0,1,50,NA,NA
2621,202,202,Individuals,12,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2622,202,202,Individuals,13,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2623,202,202,Individuals,14,4,4,1,NA,4,4,0,0,0,0,0,90,NA,NA
2624,202,202,Individuals,15,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2625,202,202,Individuals,16,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2626,202,202,Individuals,17,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2627,202,202,Individuals,18,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2628,202,202,Individuals,19,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2629,202,202,Individuals,20,2,1,1,NA,1,2,0,1,0,0,NA,50,NA,NA
2630,203,203,Individuals,1,1,-2,0,NA,1,-2,1,0,0,0,1,50,NA,NA
2631,203,203,Individuals,2,2,1,1,NA,1,2,0,1,0,0,0,50,NA,NA
2632,203,203,Individuals,3,2,1,1,NA,1,2,0,0,0,0,1,50,NA,NA
2633,203,203,Individuals,4,4,4,0,NA,4,4,0,1,0,0,0,90,NA,NA
2634,203,203,Individuals,5,4,5,0,NA,4,5,0,1,0,0,0,90,NA,NA
2635,203,203,Individuals,6,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2636,203,203,Individuals,7,3,4,0,NA,3,4,0,1,0,0,1,90,NA,NA
2637,203,203,Individuals,8,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2638,203,203,Individuals,9,1,1,1,NA,1,1,0,0,0,0,1,50,NA,NA
2639,203,203,Individuals,10,1,-3,0,NA,1,-3,1,0,0,0,1,50,NA,NA
2640,203,203,Individuals,11,1,1,1,NA,1,1,0,0,0,0,1,50,NA,NA
2641,203,203,Individuals,12,2,-4,0,NA,2,-4,1,1,0,0,0,50,NA,NA
2642,203,203,Individuals,13,2,-2,0,NA,2,-2,1,0,0,0,0,50,NA,NA
2643,203,203,Individuals,14,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2644,203,203,Individuals,15,2,-4,0,NA,2,-4,1,0,0,0,0,50,NA,NA
2645,203,203,Individuals,16,1,-4,0,NA,1,-4,1,0,0,0,0,50,NA,NA
2646,203,203,Individuals,17,1,-2,0,NA,1,-2,1,0,0,0,1,50,NA,NA
2647,203,203,Individuals,18,2,1,1,NA,1,2,0,0,0,0,1,50,NA,NA
2648,203,203,Individuals,19,4,5,0,NA,4,5,0,1,0,0,0,90,NA,NA
2649,203,203,Individuals,20,5,5,0,NA,5,5,0,1,0,0,NA,90,NA,NA
2650,204,204,Individuals,1,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2651,204,204,Individuals,2,4,4,0,NA,4,4,0,1,0,0,0,90,NA,NA
2652,204,204,Individuals,3,1,-3,0,NA,1,-3,1,1,0,0,1,50,NA,NA
2653,204,204,Individuals,4,1,1,1,NA,1,1,0,0,0,0,1,50,NA,NA
2654,204,204,Individuals,5,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2655,204,204,Individuals,6,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2656,204,204,Individuals,7,1,-4,0,NA,1,-4,1,0,0,0,1,50,NA,NA
2657,204,204,Individuals,8,2,2,1,NA,2,2,0,0,0,0,0,50,NA,NA
2658,204,204,Individuals,9,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2659,204,204,Individuals,10,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2660,204,204,Individuals,11,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2661,204,204,Individuals,12,2,1,1,NA,1,2,0,1,0,0,0,50,NA,NA
2662,204,204,Individuals,13,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2663,204,204,Individuals,14,1,2,1,NA,2,1,0,1,0,0,0,50,NA,NA
2664,204,204,Individuals,15,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2665,204,204,Individuals,16,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2666,204,204,Individuals,17,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2667,204,204,Individuals,18,2,1,1,NA,1,2,0,1,0,0,0,50,NA,NA
2668,204,204,Individuals,19,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2669,204,204,Individuals,20,1,1,1,NA,1,1,0,1,0,0,NA,50,NA,NA
2670,205,205,Individuals,1,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2671,205,205,Individuals,2,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2672,205,205,Individuals,3,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2673,205,205,Individuals,4,5,5,1,NA,5,5,0,0,0,0,0,90,NA,NA
2674,205,205,Individuals,5,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2675,205,205,Individuals,6,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2676,205,205,Individuals,7,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2677,205,205,Individuals,8,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2678,205,205,Individuals,9,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2679,205,205,Individuals,10,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2680,205,205,Individuals,11,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2681,205,205,Individuals,12,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2682,205,205,Individuals,13,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2683,205,205,Individuals,14,2,2,1,NA,2,2,0,0,0,0,0,50,NA,NA
2684,205,205,Individuals,15,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2685,205,205,Individuals,16,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2686,205,205,Individuals,17,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2687,205,205,Individuals,18,1,2,1,NA,2,1,0,0,0,0,0,50,NA,NA
2688,205,205,Individuals,19,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2689,205,205,Individuals,20,1,1,1,NA,1,1,0,0,0,0,NA,50,NA,NA
2690,206,206,Individuals,1,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2691,206,206,Individuals,2,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2692,206,206,Individuals,3,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2693,206,206,Individuals,4,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2694,206,206,Individuals,5,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2695,206,206,Individuals,6,2,-2,0,NA,2,-2,1,1,0,0,0,50,NA,NA
2696,206,206,Individuals,7,4,4,0,NA,4,4,0,1,0,0,0,90,NA,NA
2697,206,206,Individuals,8,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2698,206,206,Individuals,9,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2699,206,206,Individuals,10,2,-4,0,NA,2,-4,1,0,0,0,0,50,NA,NA
2700,206,206,Individuals,11,1,-2,0,NA,1,-2,1,0,0,0,0,50,NA,NA
2701,206,206,Individuals,12,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2702,206,206,Individuals,13,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2703,206,206,Individuals,14,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2704,206,206,Individuals,15,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2705,206,206,Individuals,16,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2706,206,206,Individuals,17,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2707,206,206,Individuals,18,3,4,0,NA,3,4,0,1,0,0,0,90,NA,NA
2708,206,206,Individuals,19,4,5,0,NA,4,5,0,1,0,0,0,90,NA,NA
2709,206,206,Individuals,20,1,-3,0,NA,1,-3,1,0,0,0,NA,50,NA,NA
2710,207,207,Individuals,1,1,-4,0,NA,1,-4,1,0,0,0,1,50,NA,NA
2711,207,207,Individuals,2,1,2,1,NA,2,1,0,0,0,0,0,50,NA,NA
2712,207,207,Individuals,3,2,1,1,NA,1,2,0,0,0,0,1,50,NA,NA
2713,207,207,Individuals,4,2,-3,0,NA,2,-3,1,0,0,0,1,50,NA,NA
2714,207,207,Individuals,5,3,4,1,NA,4,3,0,0,0,0,1,90,NA,NA
2715,207,207,Individuals,6,1,-2,0,NA,1,-2,1,0,0,0,1,50,NA,NA
2716,207,207,Individuals,7,5,5,1,NA,5,5,0,1,0,0,1,90,NA,NA
2717,207,207,Individuals,8,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2718,207,207,Individuals,9,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2719,207,207,Individuals,10,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2720,207,207,Individuals,11,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2721,207,207,Individuals,12,2,-4,0,NA,2,-4,1,1,0,0,0,50,NA,NA
2722,207,207,Individuals,13,1,-4,0,NA,1,-4,1,0,0,0,1,50,NA,NA
2723,207,207,Individuals,14,2,2,1,NA,2,2,0,1,0,0,0,50,NA,NA
2724,207,207,Individuals,15,4,5,1,NA,5,4,0,1,0,0,0,90,NA,NA
2725,207,207,Individuals,16,3,5,1,NA,5,3,0,1,0,0,0,90,NA,NA
2726,207,207,Individuals,17,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2727,207,207,Individuals,18,1,2,1,NA,2,1,0,1,0,0,0,50,NA,NA
2728,207,207,Individuals,19,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2729,207,207,Individuals,20,2,1,1,NA,1,2,0,0,0,0,NA,50,NA,NA
2730,208,208,Individuals,1,1,-4,0,NA,1,-4,1,0,0,0,0,50,NA,NA
2731,208,208,Individuals,2,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2732,208,208,Individuals,3,1,-3,0,NA,1,-3,1,0,0,0,1,50,NA,NA
2733,208,208,Individuals,4,1,2,1,NA,2,1,0,0,0,0,0,50,NA,NA
2734,208,208,Individuals,5,4,5,1,NA,5,4,0,1,0,0,1,90,NA,NA
2735,208,208,Individuals,6,1,-4,0,NA,1,-4,1,1,0,0,1,50,NA,NA
2736,208,208,Individuals,7,1,2,1,NA,2,1,0,0,0,0,1,50,NA,NA
2737,208,208,Individuals,8,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2738,208,208,Individuals,9,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2739,208,208,Individuals,10,2,-2,0,NA,2,-2,1,0,0,0,0,50,NA,NA
2740,208,208,Individuals,11,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2741,208,208,Individuals,12,1,-4,0,NA,1,-4,1,0,0,0,0,50,NA,NA
2742,208,208,Individuals,13,4,4,0,NA,4,4,0,1,0,0,0,90,NA,NA
2743,208,208,Individuals,14,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2744,208,208,Individuals,15,5,4,0,NA,5,4,0,1,0,0,0,90,NA,NA
2745,208,208,Individuals,16,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2746,208,208,Individuals,17,4,3,0,NA,4,3,0,1,0,0,0,90,NA,NA
2747,208,208,Individuals,18,2,-4,0,NA,2,-4,1,1,0,0,0,50,NA,NA
2748,208,208,Individuals,19,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2749,208,208,Individuals,20,1,-4,0,NA,1,-4,1,0,0,0,NA,50,NA,NA
2750,209,209,Individuals,1,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2751,209,209,Individuals,2,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2752,209,209,Individuals,3,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2753,209,209,Individuals,4,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2754,209,209,Individuals,5,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2755,209,209,Individuals,6,1,2,1,NA,2,1,0,1,0,0,0,50,NA,NA
2756,209,209,Individuals,7,4,5,1,NA,5,4,0,1,0,0,0,90,NA,NA
2757,209,209,Individuals,8,4,5,1,NA,5,4,0,1,0,0,0,90,NA,NA
2758,209,209,Individuals,9,3,4,1,NA,4,3,0,1,0,0,0,90,NA,NA
2759,209,209,Individuals,10,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2760,209,209,Individuals,11,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2761,209,209,Individuals,12,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2762,209,209,Individuals,13,2,1,1,NA,1,2,0,1,0,0,0,50,NA,NA
2763,209,209,Individuals,14,1,2,1,NA,2,1,0,1,0,0,0,50,NA,NA
2764,209,209,Individuals,15,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2765,209,209,Individuals,16,4,4,1,NA,4,4,0,0,0,0,0,90,NA,NA
2766,209,209,Individuals,17,1,2,1,NA,2,1,0,0,0,0,0,50,NA,NA
2767,209,209,Individuals,18,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2768,209,209,Individuals,19,2,1,1,NA,1,2,0,1,0,0,0,50,NA,NA
2769,209,209,Individuals,20,1,1,1,NA,1,1,0,1,0,0,NA,50,NA,NA
2770,210,210,Individuals,1,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2771,210,210,Individuals,2,2,-2,0,NA,2,-2,1,0,0,0,0,50,NA,NA
2772,210,210,Individuals,3,4,5,0,NA,4,5,0,1,0,0,0,90,NA,NA
2773,210,210,Individuals,4,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2774,210,210,Individuals,5,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2775,210,210,Individuals,6,1,-2,0,NA,1,-2,1,0,0,0,0,50,NA,NA
2776,210,210,Individuals,7,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2777,210,210,Individuals,8,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2778,210,210,Individuals,9,1,-2,0,NA,1,-2,1,0,0,0,0,50,NA,NA
2779,210,210,Individuals,10,4,4,0,NA,4,4,0,1,0,0,0,90,NA,NA
2780,210,210,Individuals,11,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2781,210,210,Individuals,12,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2782,210,210,Individuals,13,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2783,210,210,Individuals,14,2,-2,0,NA,2,-2,1,1,0,0,0,50,NA,NA
2784,210,210,Individuals,15,1,-4,0,NA,1,-4,1,0,0,0,0,50,NA,NA
2785,210,210,Individuals,16,1,-4,0,NA,1,-4,1,0,0,0,0,50,NA,NA
2786,210,210,Individuals,17,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2787,210,210,Individuals,18,1,-2,0,NA,1,-2,1,0,0,0,0,50,NA,NA
2788,210,210,Individuals,19,2,-3,0,NA,2,-3,1,1,0,0,0,50,NA,NA
2789,210,210,Individuals,20,2,-2,0,NA,2,-2,1,1,0,0,NA,50,NA,NA
2790,211,211,Individuals,1,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2791,211,211,Individuals,2,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2792,211,211,Individuals,3,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2793,211,211,Individuals,4,1,-3,0,NA,1,-3,1,0,0,0,0,50,NA,NA
2794,211,211,Individuals,5,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2795,211,211,Individuals,6,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2796,211,211,Individuals,7,1,-2,0,NA,1,-2,1,0,0,0,0,50,NA,NA
2797,211,211,Individuals,8,2,-2,0,NA,2,-2,1,0,0,0,1,50,NA,NA
2798,211,211,Individuals,9,4,5,1,NA,5,4,0,1,0,0,0,90,NA,NA
2799,211,211,Individuals,10,4,5,1,NA,5,4,0,1,0,0,0,90,NA,NA
2800,211,211,Individuals,11,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2801,211,211,Individuals,12,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2802,211,211,Individuals,13,4,4,1,NA,4,4,0,1,0,0,0,90,NA,NA
2803,211,211,Individuals,14,2,1,1,NA,1,2,0,0,0,0,1,50,NA,NA
2804,211,211,Individuals,15,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2805,211,211,Individuals,16,4,5,0,NA,4,5,0,1,0,0,1,90,NA,NA
2806,211,211,Individuals,17,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2807,211,211,Individuals,18,1,1,1,NA,1,1,0,1,0,0,1,50,NA,NA
2808,211,211,Individuals,19,2,-4,0,NA,2,-4,1,0,0,0,0,50,NA,NA
2809,211,211,Individuals,20,2,-3,0,NA,2,-3,1,0,0,0,NA,50,NA,NA
2810,212,212,Individuals,1,1,1,1,NA,1,1,0,0,0,0,1,50,NA,NA
2811,212,212,Individuals,2,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2812,212,212,Individuals,3,1,-3,0,NA,1,-3,1,1,0,0,1,50,NA,NA
2813,212,212,Individuals,4,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2814,212,212,Individuals,5,4,5,1,NA,5,4,0,1,0,0,1,90,NA,NA
2815,212,212,Individuals,6,1,-2,0,NA,1,-2,1,0,0,0,0,50,NA,NA
2816,212,212,Individuals,7,2,-4,0,NA,2,-4,1,0,0,0,1,50,NA,NA
2817,212,212,Individuals,8,2,1,1,NA,1,2,0,1,0,0,0,50,NA,NA
2818,212,212,Individuals,9,5,4,1,NA,4,5,0,1,0,0,0,90,NA,NA
2819,212,212,Individuals,10,2,1,1,NA,1,2,0,1,0,0,0,50,NA,NA
2820,212,212,Individuals,11,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2821,212,212,Individuals,12,1,2,1,NA,2,1,0,1,0,0,0,50,NA,NA
2822,212,212,Individuals,13,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2823,212,212,Individuals,14,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2824,212,212,Individuals,15,1,2,1,NA,2,1,0,1,0,0,0,50,NA,NA
2825,212,212,Individuals,16,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2826,212,212,Individuals,17,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2827,212,212,Individuals,18,2,2,1,NA,2,2,0,0,0,0,0,50,NA,NA
2828,212,212,Individuals,19,4,4,1,NA,4,4,0,1,0,0,0,90,NA,NA
2829,212,212,Individuals,20,4,3,1,NA,3,4,0,1,0,0,NA,90,NA,NA
2830,213,213,Individuals,1,5,5,0,NA,5,5,0,1,0,0,0,90,NA,NA
2831,213,213,Individuals,2,5,5,0,NA,5,5,0,0,0,0,0,90,NA,NA
2832,213,213,Individuals,3,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2833,213,213,Individuals,4,1,-2,0,NA,1,-2,1,0,0,0,1,50,NA,NA
2834,213,213,Individuals,5,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2835,213,213,Individuals,6,2,2,1,NA,2,2,0,1,0,0,0,50,NA,NA
2836,213,213,Individuals,7,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2837,213,213,Individuals,8,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2838,213,213,Individuals,9,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2839,213,213,Individuals,10,4,4,1,NA,4,4,0,1,0,0,0,90,NA,NA
2840,213,213,Individuals,11,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2841,213,213,Individuals,12,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2842,213,213,Individuals,13,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2843,213,213,Individuals,14,4,4,1,NA,4,4,0,1,0,0,0,90,NA,NA
2844,213,213,Individuals,15,4,4,1,NA,4,4,0,1,0,0,0,90,NA,NA
2845,213,213,Individuals,16,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2846,213,213,Individuals,17,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2847,213,213,Individuals,18,1,2,1,NA,2,1,0,1,0,0,0,50,NA,NA
2848,213,213,Individuals,19,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2849,213,213,Individuals,20,1,2,1,NA,2,1,0,1,0,0,NA,50,NA,NA
2850,214,214,Individuals,1,1,-2,0,NA,1,-2,1,1,0,0,0,50,NA,NA
2851,214,214,Individuals,2,4,5,0,NA,4,5,0,1,0,0,1,90,NA,NA
2852,214,214,Individuals,3,2,1,1,NA,1,2,0,0,0,0,1,50,NA,NA
2853,214,214,Individuals,4,2,-2,0,NA,2,-2,1,1,0,0,0,50,NA,NA
2854,214,214,Individuals,5,1,-4,0,NA,1,-4,1,1,0,0,0,50,NA,NA
2855,214,214,Individuals,6,2,-4,0,NA,2,-4,1,1,0,0,0,50,NA,NA
2856,214,214,Individuals,7,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2857,214,214,Individuals,8,4,5,0,NA,4,5,0,1,0,0,0,90,NA,NA
2858,214,214,Individuals,9,2,-3,0,NA,2,-3,1,0,0,0,0,50,NA,NA
2859,214,214,Individuals,10,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2860,214,214,Individuals,11,2,-4,0,NA,2,-4,1,1,0,0,0,50,NA,NA
2861,214,214,Individuals,12,2,-2,0,NA,2,-2,1,0,0,0,0,50,NA,NA
2862,214,214,Individuals,13,5,4,0,NA,5,4,0,1,0,0,0,90,NA,NA
2863,214,214,Individuals,14,1,-4,0,NA,1,-4,1,0,0,0,1,50,NA,NA
2864,214,214,Individuals,15,1,1,1,NA,1,1,0,0,0,0,1,50,NA,NA
2865,214,214,Individuals,16,1,-4,0,NA,1,-4,1,0,0,0,1,50,NA,NA
2866,214,214,Individuals,17,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2867,214,214,Individuals,18,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2868,214,214,Individuals,19,1,2,1,NA,2,1,0,0,0,0,1,50,NA,NA
2869,214,214,Individuals,20,5,5,0,NA,5,5,0,1,0,0,NA,90,NA,NA
2870,215,215,Individuals,1,2,2,1,NA,2,2,0,1,0,0,1,50,NA,NA
2871,215,215,Individuals,2,1,-4,0,NA,1,-4,1,1,0,0,1,50,NA,NA
2872,215,215,Individuals,3,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
2873,215,215,Individuals,4,4,4,1,NA,4,4,0,1,0,0,0,90,NA,NA
2874,215,215,Individuals,5,1,2,1,NA,2,1,0,0,0,0,1,50,NA,NA
2875,215,215,Individuals,6,1,-3,0,NA,1,-3,1,0,0,0,1,50,NA,NA
2876,215,215,Individuals,7,2,1,1,NA,1,2,0,0,0,0,1,50,NA,NA
2877,215,215,Individuals,8,5,5,0,NA,5,5,0,1,0,0,1,90,NA,NA
2878,215,215,Individuals,9,1,1,1,NA,1,1,0,0,0,0,1,50,NA,NA
2879,215,215,Individuals,10,1,-2,0,NA,1,-2,1,0,0,0,1,50,NA,NA
2880,215,215,Individuals,11,1,1,1,NA,1,1,0,1,0,0,1,50,NA,NA
2881,215,215,Individuals,12,1,-2,0,NA,1,-2,1,0,0,0,1,50,NA,NA
2882,215,215,Individuals,13,1,1,1,NA,1,1,0,0,0,0,1,50,NA,NA
2883,215,215,Individuals,14,1,-3,0,NA,1,-3,1,1,0,0,0,50,NA,NA
2884,215,215,Individuals,15,2,-3,0,NA,2,-3,1,0,0,0,0,50,NA,NA
2885,215,215,Individuals,16,1,-4,0,NA,1,-4,1,0,0,0,1,50,NA,NA
2886,215,215,Individuals,17,1,2,1,NA,2,1,0,0,0,0,0,50,NA,NA
2887,215,215,Individuals,18,1,1,1,NA,1,1,0,1,0,0,1,50,NA,NA
2888,215,215,Individuals,19,4,4,0,NA,4,4,0,1,0,0,1,90,NA,NA
2889,215,215,Individuals,20,3,3,1,NA,3,3,0,1,0,0,NA,90,NA,NA
2890,216,216,Individuals,1,3,4,1,NA,4,3,0,1,0,0,0,90,NA,NA
2891,216,216,Individuals,2,4,5,1,NA,5,4,0,1,0,0,0,90,NA,NA
2892,216,216,Individuals,3,1,1,1,NA,1,1,0,1,0,0,1,50,NA,NA
2893,216,216,Individuals,4,1,-3,0,NA,1,-3,1,0,0,0,1,50,NA,NA
2894,216,216,Individuals,5,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2895,216,216,Individuals,6,2,2,1,NA,2,2,0,0,0,0,0,50,NA,NA
2896,216,216,Individuals,7,3,4,1,NA,4,3,0,1,0,0,0,90,NA,NA
2897,216,216,Individuals,8,2,1,1,NA,1,2,0,0,0,0,0,50,NA,NA
2898,216,216,Individuals,9,1,1,1,NA,1,1,0,0,0,0,0,50,NA,NA
2899,216,216,Individuals,10,1,2,1,NA,2,1,0,0,0,0,0,50,NA,NA
2900,216,216,Individuals,11,1,1,1,NA,1,1,0,1,0,0,0,50,NA,NA
2901,216,216,Individuals,12,5,5,1,NA,5,5,0,1,0,0,0,90,NA,NA
